    4000.0      0.28905E-13
    4052.1      0.87049E-13
    4104.2      0.24914E-12
    4156.3      0.67979E-12
    4208.4      0.17715E-11
    4260.5      0.44232E-11
    4312.6      0.10606E-10
    4364.7      0.24474E-10
    4416.8      0.54452E-10
    4468.9      0.11712E-09
    4521.0      0.24382E-09
    4573.1      0.49206E-09
    4625.3      0.96455E-09
    4677.4      0.18395E-08
    4729.5      0.34166E-08
    4781.6      0.61879E-08
    4833.7      0.10944E-07
    4885.8      0.18920E-07
    4937.9      0.32017E-07
    4990.0      0.53081E-07
    5042.1      0.86306E-07
    5094.2      0.13782E-06
    5146.3      0.21620E-06
    5198.4      0.33340E-06
    5250.5      0.50588E-06
    5302.6      0.75593E-06
    5354.7      0.11133E-05
    5406.8      0.16167E-05
    5458.9      0.23164E-05
    5511.0      0.32776E-05
    5563.1      0.45811E-05
    5615.2      0.63286E-05
    5667.3      0.86459E-05
    5719.4      0.11685E-04
    5771.5      0.15632E-04
    5823.6      0.20707E-04
    5875.8      0.27171E-04
    5927.9      0.35335E-04
    5980.0      0.45559E-04
    6032.1      0.58259E-04
    6084.2      0.73906E-04
    6136.3      0.93036E-04
    6188.4      0.11625E-03
    6240.5      0.14425E-03
    6292.6      0.17776E-03
    6344.7      0.21762E-03
    6396.8      0.26491E-03
    6448.9      0.32050E-03
    6501.0      0.38538E-03
    6553.1      0.46082E-03
    6605.2      0.54810E-03
    6657.3      0.64857E-03
    6709.4      0.76373E-03
    6761.5      0.89500E-03
    6813.6      0.10440E-02
    6865.7      0.12124E-02
    6917.8      0.14018E-02
    6969.9      0.16141E-02
    7022.0      0.18513E-02
    7074.1      0.21151E-02
    7126.3      0.24076E-02
    7178.4      0.27306E-02
    7230.5      0.30862E-02
    7282.6      0.34764E-02
    7334.7      0.39034E-02
    7386.8      0.43694E-02
    7438.9      0.48760E-02
    7491.0      0.54256E-02
    7543.1      0.60198E-02
    7595.2      0.66610E-02
    7647.3      0.73508E-02
    7699.4      0.80915E-02
    7751.5      0.88850E-02
    7803.6      0.97327E-02
    7855.7      0.10637E-01
    7907.8      0.11598E-01
    7959.9      0.12620E-01
    8012.0      0.13702E-01
    8064.1      0.14847E-01
    8116.2      0.16056E-01
    8168.3      0.17329E-01
    8220.4      0.18669E-01
    8272.5      0.20076E-01
    8324.6      0.21551E-01
    8376.8      0.23095E-01
    8428.9      0.24709E-01
    8481.0      0.26394E-01
    8533.1      0.28150E-01
    8585.2      0.29977E-01
    8637.3      0.31877E-01
    8689.4      0.33849E-01
    8741.5      0.35893E-01
    8793.6      0.38010E-01
    8845.7      0.40199E-01
    8897.8      0.42460E-01
    8949.9      0.44792E-01
    9002.0      0.47196E-01
    9054.1      0.49673E-01
    9106.2      0.52220E-01
    9158.3      0.54837E-01
    9210.4      0.57524E-01
    9262.5      0.60279E-01
    9314.6      0.63101E-01
    9366.7      0.65991E-01
    9418.8      0.68947E-01
    9470.9      0.71968E-01
    9523.0      0.75055E-01
    9575.2      0.78203E-01
    9627.3      0.81414E-01
    9679.4      0.84686E-01
    9731.5      0.88017E-01
    9783.6      0.91406E-01
    9835.7      0.94852E-01
    9887.8      0.98352E-01
    9939.9      0.10191    
    9992.0      0.10551    
    10044.      0.10917    
    10096.      0.11288    
    10148.      0.11664    
    10200.      0.12044    
    10253.      0.12429    
    10305.      0.12819    
    10357.      0.13212    
    10409.      0.13609    
    10461.      0.14011    
    10513.      0.14416    
    10565.      0.14825    
    10617.      0.15238    
    10669.      0.15653    
    10721.      0.16072    
    10774.      0.16494    
    10826.      0.16918    
    10878.      0.17346    
    10930.      0.17775    
    10982.      0.18208    
    11034.      0.18642    
    11086.      0.19078    
    11138.      0.19517    
    11190.      0.19958    
    11242.      0.20400    
    11295.      0.20844    
    11347.      0.21289    
    11399.      0.21735    
    11451.      0.22183    
    11503.      0.22631    
    11555.      0.23081    
    11607.      0.23532    
    11659.      0.23983    
    11711.      0.24434    
    11764.      0.24887    
    11816.      0.25339    
    11868.      0.25792    
    11920.      0.26245    
    11972.      0.26698    
    12024.      0.27151    
    12076.      0.27604    
    12128.      0.28057    
    12180.      0.28509    
    12232.      0.28960    
    12285.      0.29412    
    12337.      0.29862    
    12389.      0.30312    
    12441.      0.30761    
    12493.      0.31209    
    12545.      0.31657    
    12597.      0.32103    
    12649.      0.32549    
    12701.      0.32993    
    12754.      0.33436    
    12806.      0.33878    
    12858.      0.34318    
    12910.      0.34757    
    12962.      0.35195    
    13014.      0.35631    
    13066.      0.36065    
    13118.      0.36498    
    13170.      0.36930    
    13222.      0.37359    
    13275.      0.37787    
    13327.      0.38213    
    13379.      0.38638    
    13431.      0.39060    
    13483.      0.39481    
    13535.      0.39899    
    13587.      0.40316    
    13639.      0.40730    
    13691.      0.41143    
    13743.      0.41553    
    13796.      0.41962    
    13848.      0.42368    
    13900.      0.42772    
