    4000.0      0.99082    
    4260.0      0.99239    
    4520.0      0.99362    
    4780.0      0.99460    
    5040.0      0.99539    
    5300.0      0.99604    
    5560.0      0.99657    
    5820.0      0.99702    
    6080.0      0.99739    
    6340.0      0.99770    
    6600.0      0.99796    
    6860.0      0.99819    
    7120.0      0.99838    
    7380.0      0.99855    
    7640.0      0.99870    
    7900.0      0.99882    
    8160.0      0.99893    
    8420.0      0.99903    
    8680.0      0.99912    
    8940.0      0.99919    
    9200.0      0.99926    
    9460.0      0.99932    
    9720.0      0.99938    
    9980.0      0.99942    
    10240.      0.99947    
    10500.      0.99951    
    10760.      0.99954    
    11020.      0.99957    
    11280.      0.99960    
    11540.      0.99963    
    11800.      0.99965    
    12060.      0.99968    
    12320.      0.99970    
    12580.      0.99971    
    12840.      0.99973    
    13100.      0.99975    
    13360.      0.99976    
    13620.      0.99977    
    13880.      0.99979    
    14140.      0.99980    
    14400.      0.99981    
    14660.      0.99982    
    14920.      0.99983    
    15180.      0.99983    
    15440.      0.99984    
    15700.      0.99985    
    15960.      0.99986    
    16220.      0.99986    
    16480.      0.99987    
    16740.      0.99987    
    17000.      0.99988    
    17260.      0.99988    
    17520.      0.99989    
    17780.      0.99989    
    18040.      0.99990    
    18300.      0.99990    
    18560.      0.99990    
    18820.      0.99991    
    19080.      0.99991    
    19340.      0.99991    
    19600.      0.99992    
    19860.      0.99992    
    20120.      0.99992    
    20380.      0.99992    
    20640.      0.99993    
    20900.      0.99993    
    21160.      0.99993    
    21420.      0.99993    
    21680.      0.99993    
    21940.      0.99994    
    22200.      0.99994    
    22460.      0.99994    
    22720.      0.99994    
    22980.      0.99994    
    23240.      0.99994    
    23500.      0.99994    
    23760.      0.99995    
    24020.      0.99995    
    24280.      0.99995    
    24540.      0.99995    
    24800.      0.99995    
    25060.      0.99995    
    25320.      0.99995    
    25580.      0.99995    
    25840.      0.99995    
    26100.      0.99996    
    26360.      0.99996    
    26620.      0.99996    
    26880.      0.99996    
    27140.      0.99996    
    27400.      0.99996    
    27660.      0.99996    
    27920.      0.99996    
    28180.      0.99996    
    28440.      0.99996    
    28700.      0.99996    
    28960.      0.99996    
    29220.      0.99996    
    29480.      0.99996    
    29740.      0.99996    
    30000.      0.99996    
